DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.44,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Benzo[e]pyrene,,Extractable,0.21,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Benzo[e]pyrene,,Extractable,0.21,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Benzo[ghi]perylene,,Extractable,0.2,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Benzo[ghi]perylene,,Extractable,0.2,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Benzo[k]fluoranthene,,Extractable,0.16,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Benzo[k]fluoranthene,,Extractable,0.16,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.06,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.06,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Fluoranthene,,Extractable,0.56,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Fluoranthene,,Extractable,0.56,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Fluorene,,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Fluorene,,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,0.25,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,0.25,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Moisture content,,,23,%,Actual,,,,,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Moisture content,,,23,%,Actual,,,,,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Naphthalene,,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Naphthalene,,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Phenanthrene,,Extractable,0.27,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Phenanthrene,,Extractable,0.27,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Pyrene,,Extractable,0.52,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2020-08-26,,,,,,,Pyrene,,Extractable,0.52,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Acenaphthene,,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Acenaphthene,,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Acenaphthylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Acenaphthylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Anthracene,,Extractable,0.12,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Anthracene,,Extractable,0.12,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benz[a]anthracene,,Extractable,0.23,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benz[a]anthracene,,Extractable,0.23,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[a]pyrene,,Extractable,0.13,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[a]pyrene,,Extractable,0.13,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.2,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.2,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[e]pyrene,,Extractable,0.1,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[e]pyrene,,Extractable,0.1,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[ghi]perylene,,Extractable,0.07,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[ghi]perylene,,Extractable,0.07,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[k]fluoranthene,,Extractable,0.08,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[k]fluoranthene,,Extractable,0.08,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Fluoranthene,,Extractable,0.38,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Fluoranthene,,Extractable,0.38,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Fluorene,,Extractable,0.04,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Fluorene,,Extractable,0.04,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,0.07,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,0.07,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Moisture content,,,43,%,Actual,,,,,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Moisture content,,,43,%,Actual,,,,,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Naphthalene,,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Naphthalene,,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Phenanthrene,,Extractable,0.22,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Phenanthrene,,Extractable,0.22,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Pyrene,,Extractable,0.25,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Pyrene,,Extractable,0.25,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-18,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Acenaphthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Acenaphthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Acenaphthylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Acenaphthylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Anthracene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Anthracene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benz[a]anthracene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benz[a]anthracene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[a]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[a]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[e]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[e]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[ghi]perylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[ghi]perylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[k]fluoranthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Benzo[k]fluoranthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,"Dibenz[a,h]anthracene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,"Dibenz[a,h]anthracene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Fluoranthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2020-09-17,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2020-08-27,,,,,,,Fluoranthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2020-09-17,,,RPC,
